INFO 2025-11-25 13:55:44,124 autoreload Watching for file changes with StatReloader
INFO 2025-11-25 14:04:08,489 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-11-25 14:04:08,530 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-11-25 14:04:08,695 basehttp "GET /dashboard/admin/ HTTP/1.1" 200 51702
INFO 2025-11-25 14:04:59,971 basehttp "GET /accounts/logout/ HTTP/1.1" 200 21503
INFO 2025-11-25 14:05:02,378 basehttp "POST /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-11-25 14:05:02,410 basehttp "GET /accounts/login/ HTTP/1.1" 200 27202
INFO 2025-11-25 14:05:11,942 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-11-25 14:05:11,972 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-11-25 14:05:12,070 basehttp "GET /dashboard/press/ HTTP/1.1" 200 49311
INFO 2025-11-25 14:05:30,114 basehttp "POST /dashboard/order/8/update-status/ HTTP/1.1" 302 0
INFO 2025-11-25 14:05:30,168 basehttp "GET /dashboard/order/8/ HTTP/1.1" 200 40009
INFO 2025-11-25 14:05:41,711 basehttp "GET /dashboard/order/8/update-status/ HTTP/1.1" 200 43073
INFO 2025-11-25 14:05:49,934 basehttp "POST /dashboard/order/8/update-status/ HTTP/1.1" 302 0
INFO 2025-11-25 14:05:49,996 basehttp "GET /dashboard/order/8/ HTTP/1.1" 200 39985
INFO 2025-11-25 14:05:57,237 basehttp "GET /accounts/logout/ HTTP/1.1" 200 21799
INFO 2025-11-25 14:06:03,956 basehttp "POST /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-11-25 14:06:03,986 basehttp "GET /accounts/login/ HTTP/1.1" 200 27202
INFO 2025-11-25 14:06:15,323 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-11-25 14:06:15,355 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-11-25 14:06:15,439 basehttp "GET /dashboard/delivery/ HTTP/1.1" 200 37422
INFO 2025-11-25 14:06:30,174 basehttp "GET /accounts/logout/ HTTP/1.1" 200 21798
INFO 2025-11-25 14:06:31,746 basehttp "POST /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-11-25 14:06:31,779 basehttp "GET /accounts/login/ HTTP/1.1" 200 27202
INFO 2025-11-25 14:06:48,501 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-11-25 14:06:48,528 basehttp "GET /dashboard/ HTTP/1.1" 302 0
INFO 2025-11-25 14:06:48,629 basehttp "GET /dashboard/customer/ HTTP/1.1" 200 42897
INFO 2025-11-25 14:06:58,027 basehttp "GET /dashboard/order/8/ HTTP/1.1" 200 38275
INFO 2025-11-25 14:07:05,239 basehttp "GET /accounts/logout/ HTTP/1.1" 200 22074
INFO 2025-11-25 14:07:06,775 basehttp "POST /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-11-25 14:07:06,806 basehttp "GET /accounts/login/ HTTP/1.1" 200 27202
INFO 2025-11-25 14:07:25,117 basehttp "POST /accounts/login/ HTTP/1.1" 302 0
INFO 2025-11-25 14:07:25,148 basehttp "GET /dashboard/ HTTP/1.1" 302 0
